Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series
R_ERJ-3EKF9090V,R,909 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 909 Ω 1% 0603 75V,Panasonic,ERJ-3EKF9090V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9091V,R,9.09 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 9.09 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF9091V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9092V,R,90.9 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 90.9 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF9092V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9093V,R,909 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 909 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF9093V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF93R1V,R,93.1 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 93.1 Ω 1% 0603 75V,Panasonic,ERJ-3EKF93R1V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9310V,R,931 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 931 Ω 1% 0603 75V,Panasonic,ERJ-3EKF9310V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9311V,R,9.31 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 9.31 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF9311V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9312V,R,93.1 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 93.1 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF9312V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9313V,R,931 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 931 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF9313V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF95R3V,R,95.3 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 95.3 Ω 1% 0603 75V,Panasonic,ERJ-3EKF95R3V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9530V,R,953 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 953 Ω 1% 0603 75V,Panasonic,ERJ-3EKF9530V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9531V,R,9.53 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 9.53 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF9531V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9532V,R,95.3 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 95.3 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF9532V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9533V,R,953 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 953 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF9533V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF97R6V,R,97.6 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 97.6 Ω 1% 0603 75V,Panasonic,ERJ-3EKF97R6V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9760V,R,976 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 976 Ω 1% 0603 75V,Panasonic,ERJ-3EKF9760V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9761V,R,9.76 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 9.76 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF9761V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9762V,R,97.6 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 97.6 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF9762V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKF9763V,R,976 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 976 kΩ 1% 0603 75V,Panasonic,ERJ-3EKF9763V,1%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ10R0V,R,10 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ10R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1000V,R,100 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 100 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ1000V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1001V,R,1 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1001V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1002V,R,10 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 10 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1002V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1003V,R,100 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 100 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1003V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1004V,R,1 MΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1 MΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1004V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ11R0V,R,11 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 11 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ11R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1100V,R,110 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 110 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ1100V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1101V,R,1.1 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.1 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1101V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1102V,R,11 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 11 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1102V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1103V,R,110 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 110 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1103V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ12R0V,R,12 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 12 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ12R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1200V,R,120 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 120 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ1200V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1201V,R,1.2 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.2 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1201V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1202V,R,12 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 12 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1202V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1203V,R,120 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 120 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1203V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ13R0V,R,13 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 13 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ13R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1300V,R,130 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 130 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ1300V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1301V,R,1.3 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.3 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1301V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1302V,R,13 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 13 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1302V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1303V,R,130 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 130 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1303V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ15R0V,R,15 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 15 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ15R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1500V,R,150 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 150 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ1500V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1501V,R,1.5 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.5 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1501V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1502V,R,15 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 15 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1502V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1503V,R,150 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 150 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1503V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ16R0V,R,16 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 16 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ16R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1600V,R,160 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 160 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ1600V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1601V,R,1.6 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.6 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1601V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1602V,R,16 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 16 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1602V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1603V,R,160 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 160 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1603V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ18R0V,R,18 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 18 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ18R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1800V,R,180 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 180 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ1800V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1801V,R,1.8 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.8 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1801V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1802V,R,18 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 18 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1802V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ1803V,R,180 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 180 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ1803V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ20R0V,R,20 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 20 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ20R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2000V,R,200 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 200 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ2000V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2001V,R,2 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2001V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2002V,R,20 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 20 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2002V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2003V,R,200 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 200 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2003V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ22R0V,R,22 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 22 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ22R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2200V,R,220 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 220 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ2200V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2201V,R,2.2 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2.2 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2201V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2202V,R,22 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 22 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2202V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2203V,R,220 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 220 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2203V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ24R0V,R,24 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 24 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ24R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2400V,R,240 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 240 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ2400V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2401V,R,2.4 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2.4 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2401V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2402V,R,24 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 24 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2402V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2403V,R,240 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 240 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2403V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ27R0V,R,27 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 27 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ27R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2700V,R,270 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 270 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ2700V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2701V,R,2.7 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2.7 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2701V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2702V,R,27 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 27 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2702V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ2703V,R,270 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 270 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ2703V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ30R0V,R,30 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 30 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ30R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3000V,R,300 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 300 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ3000V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3001V,R,3 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3001V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3002V,R,30 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 30 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3002V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3003V,R,300 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 300 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3003V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ33R0V,R,33 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 33 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ33R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3300V,R,330 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 330 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ3300V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3301V,R,3.3 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.3 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3301V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3302V,R,33 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 33 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3302V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3303V,R,330 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 330 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3303V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ36R0V,R,36 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 36 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ36R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3600V,R,360 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 360 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ3600V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3601V,R,3.6 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.6 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3601V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3602V,R,36 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 36 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3602V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3603V,R,360 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 360 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3603V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ39R0V,R,39 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 39 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ39R0V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3900V,R,390 Ω,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 390 Ω 5% 0603 75V,Panasonic,ERJ-3EKJ3900V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3901V,R,3.9 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.9 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3901V,5%,75V,0603,1608,ERJ-3EK
R_ERJ-3EKJ3902V,R,39 kΩ,footprints:R_0603_1608Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 39 kΩ 5% 0603 75V,Panasonic,ERJ-3EKJ3902V,5%,75V,0603,1608,ERJ-3EK
