Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Voltage Rating
R_000536,R,130 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 130 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1303V,5%,150V
R_000537,R,1.3 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.3 MΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1304V,5%,150V
R_000538,R,15 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 15 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ15R0V,5%,150V
R_000539,R,150 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 150 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ1500V,5%,150V
R_000540,R,1.5 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.5 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1501V,5%,150V
R_000541,R,15 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 15 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1502V,5%,150V
R_000542,R,150 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 150 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1503V,5%,150V
R_000543,R,1.5 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.5 MΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1504V,5%,150V
R_000544,R,16 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 16 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ16R0V,5%,150V
R_000545,R,160 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 160 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ1600V,5%,150V
R_000546,R,1.6 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.6 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1601V,5%,150V
R_000547,R,16 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 16 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1602V,5%,150V
R_000548,R,160 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 160 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1603V,5%,150V
R_000549,R,1.6 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.6 MΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1604V,5%,150V
R_000550,R,18 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 18 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ18R0V,5%,150V
R_000551,R,180 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 180 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ1800V,5%,150V
R_000552,R,1.8 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.8 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1801V,5%,150V
R_000553,R,18 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 18 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1802V,5%,150V
R_000554,R,180 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 180 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1803V,5%,150V
R_000555,R,1.8 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 1.8 MΩ 5% 0805 150V,Panasonic,ERJ-6ENJ1804V,5%,150V
R_000556,R,20 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 20 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ20R0V,5%,150V
R_000557,R,200 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 200 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ2000V,5%,150V
R_000558,R,2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2001V,5%,150V
R_000559,R,20 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 20 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2002V,5%,150V
R_000560,R,200 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 200 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2003V,5%,150V
R_000561,R,2 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2 MΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2004V,5%,150V
R_000562,R,22 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 22 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ22R0V,5%,150V
R_000563,R,220 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 220 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ2200V,5%,150V
R_000564,R,2.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2.2 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2201V,5%,150V
R_000565,R,22 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 22 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2202V,5%,150V
R_000566,R,220 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 220 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2203V,5%,150V
R_000567,R,2.2 MΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2.2 MΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2204V,5%,150V
R_000568,R,24 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 24 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ24R0V,5%,150V
R_000569,R,240 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 240 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ2400V,5%,150V
R_000570,R,2.4 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2.4 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2401V,5%,150V
R_000571,R,24 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 24 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2402V,5%,150V
R_000572,R,240 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 240 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2403V,5%,150V
R_000573,R,27 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 27 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ27R0V,5%,150V
R_000574,R,270 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 270 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ2700V,5%,150V
R_000575,R,2.7 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 2.7 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2701V,5%,150V
R_000576,R,27 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 27 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2702V,5%,150V
R_000577,R,270 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 270 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ2703V,5%,150V
R_000578,R,30 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 30 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ30R0V,5%,150V
R_000579,R,300 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 300 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ3000V,5%,150V
R_000580,R,3 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3001V,5%,150V
R_000581,R,30 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 30 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3002V,5%,150V
R_000582,R,300 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 300 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3003V,5%,150V
R_000583,R,33 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 33 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ33R0V,5%,150V
R_000584,R,330 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 330 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ3300V,5%,150V
R_000585,R,3.3 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.3 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3301V,5%,150V
R_000586,R,33 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 33 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3302V,5%,150V
R_000587,R,330 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 330 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3303V,5%,150V
R_000588,R,36 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 36 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ36R0V,5%,150V
R_000589,R,360 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 360 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ3600V,5%,150V
R_000590,R,3.6 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.6 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3601V,5%,150V
R_000591,R,36 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 36 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3602V,5%,150V
R_000592,R,360 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 360 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3603V,5%,150V
R_000593,R,39 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 39 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ39R0V,5%,150V
R_000594,R,390 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 390 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ3900V,5%,150V
R_000595,R,3.9 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 3.9 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3901V,5%,150V
R_000596,R,39 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 39 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3902V,5%,150V
R_000597,R,390 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 390 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ3903V,5%,150V
R_000598,R,43 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 43 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ43R0V,5%,150V
R_000599,R,430 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 430 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ4300V,5%,150V
R_000600,R,4.3 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.3 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ4301V,5%,150V
R_000601,R,43 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 43 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ4302V,5%,150V
R_000602,R,430 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 430 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ4303V,5%,150V
R_000603,R,47 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 47 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ47R0V,5%,150V
R_000604,R,470 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 470 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ4700V,5%,150V
R_000605,R,4.7 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 4.7 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ4701V,5%,150V
R_000606,R,47 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 47 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ4702V,5%,150V
R_000607,R,470 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 470 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ4703V,5%,150V
R_000608,R,51 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 51 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ51R0V,5%,150V
R_000609,R,510 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 510 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ5100V,5%,150V
R_000610,R,5.1 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.1 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ5101V,5%,150V
R_000611,R,51 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 51 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ5102V,5%,150V
R_000612,R,510 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 510 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ5103V,5%,150V
R_000613,R,56 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 56 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ56R0V,5%,150V
R_000614,R,560 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 560 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ5600V,5%,150V
R_000615,R,5.6 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 5.6 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ5601V,5%,150V
R_000616,R,56 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 56 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ5602V,5%,150V
R_000617,R,560 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 560 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ5603V,5%,150V
R_000618,R,62 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 62 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ62R0V,5%,150V
R_000619,R,620 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 620 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ6200V,5%,150V
R_000620,R,6.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.2 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ6201V,5%,150V
R_000621,R,62 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 62 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ6202V,5%,150V
R_000622,R,620 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 620 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ6203V,5%,150V
R_000623,R,68 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 68 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ68R0V,5%,150V
R_000624,R,680 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 680 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ6800V,5%,150V
R_000625,R,6.8 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 6.8 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ6801V,5%,150V
R_000626,R,68 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 68 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ6802V,5%,150V
R_000627,R,680 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 680 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ6803V,5%,150V
R_000628,R,75 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 75 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ75R0V,5%,150V
R_000629,R,750 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 750 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ7500V,5%,150V
R_000630,R,7.5 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 7.5 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ7501V,5%,150V
R_000631,R,75 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 75 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ7502V,5%,150V
R_000632,R,750 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 750 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ7503V,5%,150V
R_000633,R,82 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 82 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ82R0V,5%,150V
R_000634,R,820 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 820 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ8200V,5%,150V
R_000635,R,8.2 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 8.2 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ8201V,5%,150V
R_000636,R,82 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 82 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ8202V,5%,150V
R_000637,R,820 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 820 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ8203V,5%,150V
R_000638,R,91 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 91 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ91R0V,5%,150V
R_000639,R,910 Ω,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 910 Ω 5% 0805 150V,Panasonic,ERJ-6ENJ9100V,5%,150V
R_000640,R,9.1 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 9.1 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ9101V,5%,150V
R_000641,R,91 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 91 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ9102V,5%,150V
R_000642,R,910 kΩ,footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,RES SMD 910 kΩ 5% 0805 150V,Panasonic,ERJ-6ENJ9103V,5%,150V
